State,Date,HomeValue
WA,1988.75,92502.00
WA,1989.00,95326.00
WA,1989.25,98973.00
WA,1989.50,103480.00
WA,1989.75,108733.00
WA,1990.00,114457.00
WA,1990.25,120192.00
WA,1990.50,125383.00
WA,1990.75,129517.00
WA,1991.00,132729.00
WA,1991.25,135209.00
WA,1991.50,137138.00
WA,1991.75,138761.00
WA,1992.00,140311.00
WA,1992.25,141858.00
WA,1992.50,143474.00
WA,1992.75,145225.00
WA,1993.00,147099.00
WA,1993.25,149113.00
WA,1993.50,151297.00
WA,1993.75,153628.00
WA,1994.00,156014.00
WA,1994.25,158328.00
WA,1994.50,160436.00
WA,1994.75,162217.00
WA,1995.00,163636.00
WA,1995.25,164710.00
WA,1995.50,165504.00
WA,1995.75,166236.00
WA,1996.00,167039.00
WA,1996.25,167979.00
WA,1996.50,169104.00
WA,1996.75,170462.00
WA,1997.00,172123.00
WA,1997.25,174163.00
WA,1997.50,176607.00
WA,1997.75,179422.00
WA,1998.00,182512.00
WA,1998.25,185823.00
WA,1998.50,189245.00
WA,1998.75,192648.00
WA,1999.00,195995.00
WA,1999.25,199254.00
WA,1999.50,202428.00
WA,1999.75,205500.00
WA,2000.00,208483.00
WA,2000.25,211354.00
WA,2000.50,214138.00
WA,2000.75,216927.00
WA,2001.00,219762.00
WA,2001.25,222639.00
WA,2001.50,225531.00
WA,2001.75,228459.00
WA,2002.00,231431.00
WA,2002.25,234500.00
WA,2002.50,237684.00
WA,2002.75,241057.00
WA,2003.00,244755.00
WA,2003.25,248854.00
WA,2003.50,253538.00
WA,2003.75,259007.00
WA,2004.00,265399.00
WA,2004.25,272781.00
WA,2004.50,281182.00
WA,2004.75,290650.00
WA,2005.00,301291.00
WA,2005.25,313065.00
WA,2005.50,325843.00
WA,2005.75,339172.00
WA,2006.00,352448.00
WA,2006.25,365200.00
WA,2006.50,376969.00
WA,2006.75,387337.00
WA,2007.00,395949.00
WA,2007.25,402351.00
WA,2007.50,406005.00
WA,2007.75,406721.00
WA,2008.00,404456.00
WA,2008.25,399545.00
WA,2008.50,392649.00
WA,2008.75,384508.00
WA,2009.00,375986.00
WA,2009.25,367928.00
WA,2009.50,360582.00
WA,2009.75,354251.00
WA,2010.00,348828.00
WA,2010.25,343671.00
WA,2010.50,338186.00
WA,2010.75,332115.00
WA,2011.00,325669.00
WA,2011.25,319435.00
WA,2011.50,314213.00
WA,2011.75,310878.00
WA,2012.00,309962.00
WA,2012.25,311754.00
WA,2012.50,316031.00
WA,2012.75,322124.00
WA,2013.00,329332.00
WA,2013.25,336864.00
WA,2013.50,344310.00
WA,2013.75,351412.00
WA,2014.00,357985.00
WA,2014.25,364483.00
WA,2014.50,371256.00
WA,2014.75,378529.00
WA,2015.00,386550.00
WA,2015.25,395470.00
WA,2015.50,405221.00
WA,2015.75,415580.00
WA,2016.00,426388.00
WA,2016.25,437380.00
WV,1975.25,21952.00
WV,1975.50,23355.00
WV,1975.75,24477.00
WV,1976.00,25266.00
WV,1976.25,25841.00
WV,1976.50,26406.00
WV,1976.75,27025.00
WV,1977.00,27784.00
WV,1977.25,28749.00
WV,1977.50,29840.00
WV,1977.75,30916.00
WV,1978.00,32029.00
WV,1978.25,32982.00
WV,1978.50,33761.00
WV,1978.75,34510.00
WV,1979.00,35302.00
WV,1979.25,36267.00
WV,1979.50,37494.00
WV,1979.75,38908.00
WV,1980.00,40434.00
WV,1980.25,41910.00
WV,1980.50,43183.00
WV,1980.75,44054.00
WV,1981.00,44592.00
WV,1981.25,44554.00
WV,1981.50,44217.00
WV,1981.75,44055.00
WV,1982.00,43796.00
WV,1982.25,43577.00
WV,1982.50,45129.00
WV,1982.75,43566.00
WV,1983.00,42615.00
WV,1983.25,42325.00
WV,1983.50,42360.00
WV,1983.75,42644.00
WV,1984.00,42970.00
WV,1984.25,43259.00
WV,1984.50,43396.00
WV,1984.75,43478.00
WV,1985.00,43597.00
WV,1985.25,43904.00
WV,1985.50,44320.00
WV,1985.75,44759.00
WV,1986.00,45264.00
WV,1986.25,45923.00
WV,1986.50,46603.00
WV,1986.75,47245.00
WV,1987.00,47832.00
WV,1987.25,48314.00
WV,1987.50,48707.00
WV,1987.75,49030.00
WV,1988.00,49375.00
WV,1988.25,49778.00
WV,1988.50,50249.00
WV,1988.75,50747.00
WV,1989.00,51296.00
WV,1989.25,51935.00
WV,1989.50,52639.00
WV,1989.75,53313.00
WV,1990.00,53972.00
WV,1990.25,54627.00
WV,1990.50,55276.00
WV,1990.75,55822.00
WV,1991.00,56330.00
WV,1991.25,56856.00
WV,1991.50,57446.00
WV,1991.75,58148.00
WV,1992.00,58980.00
WV,1992.25,59888.00
WV,1992.50,60853.00
WV,1992.75,61814.00
WV,1993.00,62833.00
WV,1993.25,63939.00
WV,1993.50,65144.00
WV,1993.75,66385.00
WV,1994.00,67632.00
WV,1994.25,68908.00
WV,1994.50,70166.00
WV,1994.75,71385.00
WV,1995.00,72505.00
WV,1995.25,73504.00
WV,1995.50,74372.00
WV,1995.75,75201.00
WV,1996.00,75995.00
WV,1996.25,76718.00
WV,1996.50,77362.00
WV,1996.75,77965.00
WV,1997.00,78543.00
WV,1997.25,79182.00
WV,1997.50,79903.00
WV,1997.75,80634.00
WV,1998.00,81395.00
WV,1998.25,82179.00
WV,1998.50,82992.00
WV,1998.75,83793.00
WV,1999.00,84603.00
WV,1999.25,85379.00
WV,1999.50,86124.00
WV,1999.75,86845.00
WV,2000.00,87535.00
WV,2000.25,88188.00
WV,2000.50,88847.00
WV,2000.75,89498.00
WV,2001.00,90168.00
WV,2001.25,90903.00
WV,2001.50,91716.00
WV,2001.75,92709.00
WV,2002.00,93865.00
WV,2002.25,95147.00
WV,2002.50,96488.00
WV,2002.75,97900.00
WV,2003.00,99411.00
WV,2003.25,101004.00
WV,2003.50,102682.00
WV,2003.75,104462.00
WV,2004.00,106428.00
WV,2004.25,108615.00
WV,2004.50,110974.00
WV,2004.75,113490.00
WV,2005.00,116044.00
WV,2005.25,118529.00
WV,2005.50,120986.00
WV,2005.75,123363.00
WV,2006.00,125592.00
WV,2006.25,127663.00
WV,2006.50,129565.00
WV,2006.75,131338.00
WV,2007.00,132980.00
WV,2007.25,134490.00
WV,2007.50,135747.00
WV,2007.75,136721.00
WV,2008.00,137331.00
WV,2008.25,137618.00
WV,2008.50,137669.00
WV,2008.75,137501.00
WV,2009.00,137307.00
WV,2009.25,137152.00
WV,2009.50,137169.00
WV,2009.75,137265.00
WV,2010.00,137525.00
WV,2010.25,137924.00
WV,2010.50,138425.00
WV,2010.75,138814.00
WV,2011.00,138975.00
WV,2011.25,139054.00
WV,2011.50,139306.00
WV,2011.75,140013.00
WV,2012.00,141139.00
WV,2012.25,142600.00
WV,2012.50,144119.00
WV,2012.75,145767.00
WV,2013.00,147449.00
WV,2013.25,148975.00
WV,2013.50,150485.00
WV,2013.75,152180.00
WV,2014.00,154120.00
WV,2014.25,156207.00
WV,2014.50,158025.00
WV,2014.75,159563.00
WV,2015.00,160899.00
WV,2015.25,162348.00
WV,2015.50,164091.00
WV,2015.75,165887.00
WV,2016.00,167650.00
WV,2016.25,169073.00
WI,1975.25,32880.00
WI,1975.50,33487.00
WI,1975.75,34079.00
WI,1976.00,34620.00
WI,1976.25,35075.00
WI,1976.50,35602.00
WI,1976.75,36328.00
WI,1977.00,37310.00
WI,1977.25,38556.00
WI,1977.50,39990.00
WI,1977.75,41545.00
WI,1978.00,43185.00
WI,1978.25,44875.00
WI,1978.50,46555.00
WI,1978.75,48161.00
WI,1979.00,49647.00
WI,1979.25,50979.00
WI,1979.50,52079.00
WI,1979.75,52909.00
WI,1980.00,53540.00
WI,1980.25,54038.00
WI,1980.50,54412.00
WI,1980.75,54597.00
WI,1981.00,54472.00
WI,1981.25,54067.00
WI,1981.50,53378.00
WI,1981.75,52482.00
WI,1982.00,51601.00
WI,1982.25,51218.00
WI,1982.50,51561.00
WI,1982.75,52391.00
WI,1983.00,53464.00
WI,1983.25,54589.00
WI,1983.50,55570.00
WI,1983.75,56311.00
WI,1984.00,56839.00
WI,1984.25,57221.00
WI,1984.50,57516.00
WI,1984.75,57754.00
WI,1985.00,57998.00
WI,1985.25,58337.00
WI,1985.50,58764.00
WI,1985.75,59239.00
WI,1986.00,59735.00
WI,1986.25,60247.00
WI,1986.50,60751.00
WI,1986.75,61240.00
WI,1987.00,61740.00
WI,1987.25,62285.00
WI,1987.50,62896.00
WI,1987.75,63571.00
WI,1988.00,64303.00
WI,1988.25,65092.00
WI,1988.50,65942.00
WI,1988.75,66835.00
WI,1989.00,67747.00
WI,1989.25,68682.00
WI,1989.50,69622.00
WI,1989.75,70558.00
WI,1990.00,71476.00
WI,1990.25,72388.00
WI,1990.50,73283.00
WI,1990.75,74280.00
WI,1991.00,75264.00
WI,1991.25,76285.00
WI,1991.50,77375.00
WI,1991.75,78560.00
WI,1992.00,79856.00
WI,1992.25,81288.00
WI,1992.50,82857.00
WI,1992.75,84534.00
WI,1993.00,86322.00
WI,1993.25,88202.00
WI,1993.50,90151.00
WI,1993.75,92136.00
WI,1994.00,94093.00
WI,1994.25,95955.00
WI,1994.50,97667.00
WI,1994.75,99220.00
WI,1995.00,100654.00
WI,1995.25,102002.00
WI,1995.50,103302.00
WI,1995.75,104574.00
WI,1996.00,105808.00
WI,1996.25,106994.00
WI,1996.50,108135.00
WI,1996.75,109222.00
WI,1997.00,110291.00
WI,1997.25,111381.00
WI,1997.50,112515.00
WI,1997.75,113721.00
WI,1998.00,115007.00
WI,1998.25,116413.00
WI,1998.50,117961.00
WI,1998.75,119642.00
WI,1999.00,121444.00
WI,1999.25,123352.00
WI,1999.50,125356.00
WI,1999.75,127422.00
WI,2000.00,129550.00
WI,2000.25,131714.00
WI,2000.50,133873.00
WI,2000.75,136022.00
WI,2001.00,138169.00
WI,2001.25,140331.00
WI,2001.50,142511.00
WI,2001.75,144719.00
WI,2002.00,146982.00
WI,2002.25,149320.00
WI,2002.50,151782.00
WI,2002.75,154378.00
WI,2003.00,157073.00
WI,2003.25,159869.00
WI,2003.50,162778.00
WI,2003.75,165823.00
WI,2004.00,168994.00
WI,2004.25,172218.00
WI,2004.50,175438.00
WI,2004.75,178625.00
WI,2005.00,181705.00
WI,2005.25,184644.00
WI,2005.50,187464.00
WI,2005.75,190052.00
WI,2006.00,192328.00
WI,2006.25,194242.00
WI,2006.50,195771.00
WI,2006.75,196938.00
WI,2007.00,197766.00
WI,2007.25,198255.00
WI,2007.50,198373.00
WI,2007.75,198075.00
WI,2008.00,197405.00
WI,2008.25,196456.00
WI,2008.50,195304.00
WI,2008.75,194091.00
WI,2009.00,192911.00
WI,2009.25,191754.00
WI,2009.50,190411.00
WI,2009.75,188974.00
WI,2010.00,187553.00
WI,2010.25,186182.00
WI,2010.50,184873.00
WI,2010.75,183559.00
WI,2011.00,182217.00
WI,2011.25,180880.00
WI,2011.50,179899.00
WI,2011.75,179407.00
WI,2012.00,179379.00
WI,2012.25,179763.00
WI,2012.50,180556.00
WI,2012.75,181763.00
WI,2013.00,183361.00
WI,2013.25,185336.00
WI,2013.50,187522.00
WI,2013.75,189707.00
WI,2014.00,191794.00
WI,2014.25,193845.00
WI,2014.50,196019.00
WI,2014.75,198329.00
WI,2015.00,200764.00
WI,2015.25,203266.00
WI,2015.50,205819.00
WI,2015.75,208482.00
WI,2016.00,211307.00
WI,2016.25,214252.00
WY,1975.25,24756.00
WY,1975.50,25708.00
WY,1975.75,26744.00
WY,1976.00,27885.00
WY,1976.25,29111.00
WY,1976.50,30420.00
WY,1976.75,31826.00
WY,1977.00,33302.00
WY,1977.25,34825.00
WY,1977.50,36431.00
WY,1977.75,38173.00
WY,1978.00,40073.00
WY,1978.25,42107.00
WY,1978.50,44293.00
WY,1978.75,46633.00
WY,1979.00,49126.00
WY,1979.25,51693.00
WY,1979.50,54158.00
WY,1979.75,56314.00
WY,1980.00,58070.00
WY,1980.25,59524.00
WY,1980.50,60796.00
WY,1980.75,62128.00
WY,1981.00,63647.00
WY,1981.25,65587.00
WY,1981.50,67693.00
WY,1981.75,69631.00
WY,1982.00,71242.00
WY,1982.25,72537.00
WY,1982.50,73465.00
WY,1982.75,74067.00
WY,1983.00,74278.00
WY,1983.25,73970.00
WY,1983.50,73204.00
WY,1983.75,72263.00
WY,1984.00,71360.00
WY,1984.25,70644.00
WY,1984.50,70149.00
WY,1984.75,69983.00
WY,1985.00,70038.00
WY,1985.25,70281.00
WY,1985.50,70626.00
WY,1985.75,71100.00
WY,1986.00,71688.00
WY,1986.25,72230.00
WY,1986.50,72436.00
WY,1986.75,72139.00
WY,1987.00,71378.00
WY,1987.25,70275.00
WY,1987.50,68850.00
WY,1987.75,67366.00
WY,1988.00,66171.00
WY,1988.25,65519.00
WY,1988.50,65401.00
WY,1988.75,65851.00
WY,1989.00,66659.00
WY,1989.25,67782.00
WY,1989.50,69301.00
WY,1989.75,71003.00
WY,1990.00,72815.00
WY,1990.25,74679.00
WY,1990.50,76466.00
WY,1990.75,77653.00
WY,1991.00,78685.00
WY,1991.25,79676.00
WY,1991.50,80709.00
WY,1991.75,81758.00
WY,1992.00,82831.00
WY,1992.25,83963.00
WY,1992.50,85190.00
WY,1992.75,86579.00
WY,1993.00,88191.00
WY,1993.25,90033.00
WY,1993.50,92196.00
WY,1993.75,94662.00
WY,1994.00,97305.00
WY,1994.25,99967.00
WY,1994.50,102514.00
WY,1994.75,104933.00
WY,1995.00,107187.00
WY,1995.25,109265.00
WY,1995.50,111142.00
WY,1995.75,112801.00
WY,1996.00,114271.00
WY,1996.25,115486.00
WY,1996.50,116467.00
WY,1996.75,117298.00
WY,1997.00,118085.00
WY,1997.25,118937.00
WY,1997.50,119878.00
WY,1997.75,120846.00
WY,1998.00,121844.00
WY,1998.25,122858.00
WY,1998.50,123856.00
WY,1998.75,124844.00
WY,1999.00,125837.00
WY,1999.25,126899.00
WY,1999.50,128069.00
WY,1999.75,129377.00
WY,2000.00,130761.00
WY,2000.25,132200.00
WY,2000.50,133706.00
WY,2000.75,135305.00
WY,2001.00,137118.00
WY,2001.25,139122.00
WY,2001.50,141440.00
WY,2001.75,144090.00
WY,2002.00,146998.00
WY,2002.25,149988.00
WY,2002.50,152949.00
WY,2002.75,155870.00
WY,2003.00,158856.00
WY,2003.25,161993.00
WY,2003.50,165463.00
WY,2003.75,169175.00
WY,2004.00,173056.00
WY,2004.25,177142.00
WY,2004.50,181400.00
WY,2004.75,185921.00
WY,2005.00,190810.00
WY,2005.25,196184.00
WY,2005.50,202090.00
WY,2005.75,208505.00
WY,2006.00,215247.00
WY,2006.25,222106.00
WY,2006.50,228886.00
WY,2006.75,235475.00
WY,2007.00,241649.00
WY,2007.25,246878.00
WY,2007.50,250926.00
WY,2007.75,253614.00
WY,2008.00,254932.00
WY,2008.25,255137.00
WY,2008.50,254397.00
WY,2008.75,252952.00
WY,2009.00,250930.00
WY,2009.25,248474.00
WY,2009.50,246129.00
WY,2009.75,243903.00
WY,2010.00,241873.00
WY,2010.25,240161.00
WY,2010.50,238829.00
WY,2010.75,237959.00
WY,2011.00,237745.00
WY,2011.25,238081.00
WY,2011.50,238813.00
WY,2011.75,239848.00
WY,2012.00,241274.00
WY,2012.25,243300.00
WY,2012.50,245809.00
WY,2012.75,248443.00
WY,2013.00,250882.00
WY,2013.25,253205.00
WY,2013.50,255830.00
WY,2013.75,258648.00
WY,2014.00,261530.00
WY,2014.25,264430.00
WY,2014.50,267246.00
WY,2014.75,270081.00
WY,2015.00,273027.00
WY,2015.25,275935.00
WY,2015.50,278702.00
WY,2015.75,281391.00
WY,2016.00,283904.00
WY,2016.25,286158.00
